channel_name,channel_id,target_age
정재훈 농업채널,UCws18FXjms0whzz_GedRkng,vlog
바게트비비,UCfo_itS06jQrzJ55-HRTxig,vlog
대부도 포도나무부동산,UC5AAti0lV-W5kA6fSQ965bw,vlog
도파민선,UC6Frvw85kL1K3MNkod3fopQ,vlog
자민 jamin,UCh8C8QtVTA9tixs0_GTE3fA,vlog
주현주혀니 Joohyuny,UCrePMOPfWqU6nviA3gO1bXw,vlog
야심한 남자 : 남자 최적화,UCnILmyz1oXc7eZHUBRrlSLA,vlog
풍년드림,UC6FKUQzhcAL7ega9staa2FA,vlog
정지환,UCRiaJvKq7GVZMx0YGXPZmYA,vlog
수아빈홈 Suabin home,UCt-FE9tDYUM5TmLFBp2JMLw,vlog
징가이버 - 홈가드닝 Home Gardening,UCpIjmvxCOlMZp9jt9xK4Nug,vlog
연정일기,UCA5IojVE27RJpIPa8PgTNwQ,vlog
이엔농부,UCsBr_tdEPfWbMjYqCOnizAg,vlog
웨이비룸 Wavyroom,UCkAxZb4h4AmcBs1t_x1-ieA,vlog
니팅크루,UCg-li2ekc-S815g64gPDJwA,vlog
와이의 미니멀라이프,UCpSpp6gOJ1aKRtaRlA5FVSQ,vlog
멋찐 여사,UCnv8CNXPeqM-wXXPKuA-y2Q,vlog
종지부부,UCOw9AWMLleR-RZ7mHI8Ij4A,vlog
산골여자 Korean countryside life!,UCYr8GhlpCjONwztd-y-eI8A,vlog
sun_유선,UCXfLsffywj6KfE1WEvARfKQ,vlog
초록플라워 (난 키우기),UCF0OGKCKxRE-AqLJZZlHq9A,vlog
다육똘이사랑 Korean succulent plants ,UC5AAue7HqahlaAM3GhSKfqg,vlog
식물다큐 TV,UC6hMkBuTiGQqkfSPuDgEjZw,vlog
소탐대실,UChuNP1cNlhUkUOQzBbH-C_Q,vlog
민만두 minmandu,UCIBlvkGXh_FIghSJ1J8VDzQ,vlog
준설의 제왕 · 하수구 끝판왕 (주)현해환경,UCiWyZ5o_Dgpi8r7qCCrarqw,vlog
멀리사는 이야기 / 용용일기,UC9TNVDKrRG-VNl4l4kF7jUg,vlog
차차 CHA!,UCkBLIp5uxBkwSsxpNTnoXxg,vlog
희윰HEEYUM,UCx3WIf20OtHdUyoEyzoYk7g,vlog
안녕허마마,UChRaNSQmelU_4_dxLmMV0gw,vlog
하미마미 Hamimommy,UCy0229ISL-677SAuK_1In_A,vlog
하이디의 일상 (Vlog),UCym1V3Tl3zXjmLoYs2H-alg,vlog
이승석 Woodworker Lee,UC7jVcymR2DUn5ukPvPYgCxg,vlog
주간채권,UCLXgyAw9xqrwdeLMaLlEmPA,vlog
열일하는 붕어반장 tv,UCP9HTB4_AYFqz7bnaB8qG9A,vlog
하수구의제왕,UCJ8jC48ottslqAb5K4M9DAA,vlog
개빵녀 gaebbanggirl,UCQqp4uXVjJrtOa2OdqbusWw,vlog
타로하는웅이,UCLgwoY6YH4QrdFAlZOU5c6g,vlog
마보TV,UCe2PUQgI9wLdX8OLZZy5BXg,vlog
손예나,UCJwVHEWz8gebYJa-mCYYGJA,vlog
고현정,UCC7kOHXUEsZnRkBB8kt-lCw,vlog
윤다콩,UCn_NVsyWk_Gtsb7gvah09tA,vlog
5K,UCx853cvGNniVPBVFPrTpwdw,vlog
트윙폼 미니멀감성살림 한스푼,UC0jSz26MO9pqQx7nPcwc9sQ,vlog
토모토모TomoTomo,UCoQy2wS5aiKCk-rUXiLS-vQ,vlog
방바닥TV,UCl--b-WNcGqmZtt8V9GvC5g,vlog
강쌤철물,UCOrE-P2gXzll-lTt5XMk3Jw,vlog
Kim Oppaa,UCtN87hOlfJq2YAY2A3Cd6XQ,vlog
정윤 Cecilia ,UC_hQjyfNsRqPdPLGqRdqfbw,vlog
장돌뱅이,UCbOwfr-gLHJW-VXVHWNlNZg,vlog
찐PD,UCIsa2jlLoffVsKpy1c3WKbQ,vlog
합정초하HAPCHO,UCIjz1M7T6yjpfRMHVa9ViHw,vlog
도시탈출!!! 제천 천리안부동산TV,UCXTIbJ7Sc4YaxLY7Ho_kD4Q,vlog
자카JAKA,UCEmEynKA10ejHvD5b1kbPfg,vlog
슬로우플로우,UCPU31xuOo-Ir4AqdFQR8FHw,vlog
인생스토리,UCYVQ4DHBMhHFa3cDHC9YUrw,vlog
피나이티비 PINAYTV 한필가족,UCPDdt9Iv4cXPEQmyVU_96sw,vlog
김미정yourbeagle,UCfMhxm8wqoTxM0Jc4EJUG3w,vlog
수망구,UC-Q_jv2YDuzSY-zK2ZgRa4g,vlog
siyummy 시야미,UCOeG4ecxm8C6SfzouPz6ekA,vlog
동안닥터 박근식,UCibuoVf0SKRDXcgPiGJuwEA,vlog
민재민준파파,UCERF_jhRy4fuB25fyIWXmwQ,vlog
지혜의수목원,UCXV22aG3XQBEWQdMWnhM-OQ,vlog
생활마스터,UCBWdOatOvj-2393oWwc9vJA,vlog
김씨아저씨땅,UCRE6qDBSfn7mDIEV_HZlATA,vlog
딥가든,UCuIV-yHo2kXZ6h-pJdyOy0w,vlog
쭝궈아재,UCQsG1g0c9Q1FEejRn0sFL4w,vlog
종윤 JongYoon,UC-79Q4Wo8CeKRZ4qzpzr8gg,vlog
Benjie Sanchez,UCb6_ADtIu6iuSXdFpIAhJlQ,vlog
뭄챙이,UCDFmVwU2nNxy22vz1eaX8EA,vlog
싱믄,UCkbdj160TOyPTvgmnctF4Sg,vlog
미로다요,UCk0QjmSmVBo7r9vH6qHKuZQ,vlog
쑥스런tv,UC55PQJ9_r_wCrNaQTQFX_mg,vlog
예모_Yemo Jeomo,UCiV0Q71ZUrZeywW1SujhTVQ,vlog
최은경의 관리사무소,UCvbwfTVdUQ2Io_pfQKrZbUQ,vlog
취미 드럼 연습 일기 Drums practice,UCEkhutfm0Qnnc0VzJFnGDEw,vlog
인뿌삐의 우당탕탕 시트콤,UCoJONM6-PyuuGUd5Uy4xVJg,vlog
귀촌여자,UC9OgMtiUQ0hllnONT6m15Fw,vlog
evaforever 에바포에버,UCeAt8lYONm6gt0jsHtG9WZw,vlog
론정 ronjeong,UCtfnHliex_uPVTY1t2YQ4HA,vlog
후다닥요리,UC7ok_PMSTIY5Qg4ULxRoSNg,food
남자커피 Namja Coffee,UC85mXeWRaycnlFmrhBdaAlg,food
나랏궁 여무강신정,UCajLD-PJlWxl79EaU4CsEyA,food
엄마솜씨,UCxbB8MuYJIXrgao5duH677Q,food
내맘요리,UCoRzjhYrre-RDY4DD5Po6Rw,food
청년피자,UCwHedDHLt0IQjCn0X85kGsA,food
아린네TV,UC7uDUfjLT_h84MRke28t8tw,food
tattooist cokr,UC2bqeLsfzrNIy5hBwb05Ojg,food
엽동,UCflhJ_M35sFyC6agKg0jgnw,food
엉복치 ,UCFt9M6I69JMtrx6TbyxNiHA,food
맛상무,UC1r112Pr9Ngcg2NtcE946HQ,food
아워홈,UCP4BzKRlQDURtYDiuMSV_Xg,food
안그릭 AhnGreek,UCKMAypxln0KPUo8HW52NI2w,food
Edenilson Agricultor Pescador,UCBTgH-eBD4OzDVBw-yuif4w,food
집밥 종갓집 며느리,UCDoNR057xP_CTmIMjxzUuaA,food
데프콘TV,UCb4bVA5kBfTsZCLaN9iJqjQ,food
먹시미 Muksimi,UC9fnfz9S8ieKCfm1wHj0-pw,food
데일리서울 한강 라이브캠,UCQKQTgZJo3PlxA-9V1Z51XA,food
HYOMIN KOO구효민,UCpR5jOQT9_KGOC5KgQ9SWdQ,food
엄폴 삼촌 Uncle Umpaul,UC5p4fTVsY6a8UiUuppVFtZg,food
Gombom,UCoyhP9dnCyBhM2KByVGgqIw,food
미식도우미 샹키,UCLGqRC3E8cfGbP0wFi5ZfMw,food
산삼 능이 약초산행 TV,UCmPr2DAesVWT8f3YV7QpxUg,food
플루타,UCcGCvrBgqcfwQ3ET3mZpEJQ,food
MOCCA무비,UCRHbU_urWsx4mvSd-pokgMA,food
박가린 [PARK GARIN],UCrCGfHtMds2D53LWYUz2Z1w,food
КАСЯ КИМ,UCmI0zekAJGHrutOsNyNUGeg,food
청정원 푸드캐스트,UC0SI1QyV1HlA0aekZBouCWg,food
뚜란DDURAN,UC-zTNxmso34vOOpyyEEgL3w,food
양장금주부,UCKm-cusLT76t3t4s9OgCqcA,food
마녀맘 변미자,UC5gDYne32_mbynL6SbQEE6g,food
CombleTV,UCKNHPabDTb61BGZZOxP6Epw,food
J.Marda_제이마르다,UCHz0gSKEDgggYrC5KpYib5g,food
재료의 산책,UCzazTkyHgNWm4KYKIivPVDQ,food
웅뚜의 미얀마살이 Aungthu in Myanmar,UCr4rTXIfsJhAOaYOq0iBuTQ,food
MONGU 몽구,UCwsHvj437e3vHTigMqjdIpA,food
시골오후ohoo,UCx4QGhG6KrJlvRVqVujbSCQ,food
한국시골,UCemmEVQtHZmvCJ0kcIX4cIw,food
방데이지 Bang Daisy,UCcwv7zVVD5Zj4Mylxj9I2EQ,food
김복순,UCgw_dr9Y8mZ4uzJLXDVTBSw,food
부산 꿀꿀 부부,UCsobloiFXKwe0shJyG_J_GQ,food
얌코리아 YumKorea,UCdB_o5jXGuCVL_Zj7CRAhVg,food
꿀키honeykki,UCvQPUPoMK0Smj-OHeUe9SEw,food
다비나,UCT-tI_HRDfeJ0iV-10DQIfw,food
엄마의 요리백과,UCyUH1C9_ozagToXDxgGjFGg,food
와인 좀 한해,UCsTjitDbkUW20H3U20ITqaw,food
인천맛집상륙작전,UClsLP659P7Vhc1qQoo9vE3A,food
빈스푸드 Bin's Food,UChu1vY_Mb0XVpfkruXoaiWg,food
푸드에이전트,UC8YJM-QOD3deUqOQZHKgnhw,food
발효공방,UCs9EeGC_mA7Wz-eGiyOPCpQ,food
째링,UCb2wQgdDmoAbLdiBpJ8Ruiw,food
나진Najin,UC7KrS6xya8Tl8OeDVhf5sIQ,food
손맛할머니 sonmat,UCM8I0fLEuue4wvyk19EVBwA,food
빵야TV,UCPpSG1fTjURODZvlfsYuE9A,food
장사왕 임사부,UCBcjbe_WgoawLG53Ulb6npQ,food
쿡피아 Cookpia,UCyn7aoxdLNDZG2ZXXLoVCNQ,food
빅마마 이혜정,UCycoO2a67TSy0U_KshISieQ,food
윤숙희 YunSuki 혼술하는여자,UC9tS7GAw9w_AnhLbgldCWow,food
봄날의풍경🌸,UCqW6T6EET_RwXOUEWnNfsUQ,food
광마니,UCysVk8dzvSydsFklSu96HSg,food
요리슈 YORISHU,UCj8F8AXFrS0jpXWVkamylcA,food
King Food 킹푸드,UCNmcTEOEOW89YtxIPQG9qFg,food
자영업자스토리,UCyUJvPTlR-pklwT0APpFIhA,food
부천방송,UCOJtgNii4TaufnoA-01LmAA,food
표은지Eunji Pyoapple,UC9K0rLE1SMh86nVxzkCBpNA,food
INSOO & MAYU,UCzWD3TAXin3uyQPXlN3MVbw,food
볼매여사tv,UCh9CAn408GQhFx1d9Alydbg,food
Sangchil Korean food cooking,UCuLV0-SpvSA_fd60D8sX8jA,food
웍제이,UCNfRPuwW-hBNjZQc2tb9e3g,food
핫세[HotTube's Diary],UCT8SRDYYHwV4RwotrU00A0A,food
Eating what is Given 오스틴,UC_lPYQ5ddh506aZ9CcEUIig,food
슈왕 Chef_Shu Wang,UCUkEZPjq4BSwWc9MkucreuA,food
선식객 - Sik Agent,UCIf88IZHDFVQ0jG9qnY0NhA,food
남자의 취미,UCducfzODC9lt4cR0tZBOOxw,food
엄마의가정식,UCDLxnMLoGSRHYp7jsGVb2yg,food
노장금TV,UCtuFPfep1gUMJD1hieSkvyQ,food
뚱열이형,UCsNhrVZ3OnwsjjbgRYPOyMA,food
섬마을훈태TV,UCkBoDzncl64EZ-Ggh4g5pCw,food
아델코바늘 Adel Crochet,UCanfXQ5hNSHwMtxOgg6ihnQ,food
야가다 주호,UCSpj7T1DuVUA5U7DaLS9Lzg,food
진상처리반 [jinsang TV],UCsEphGNFU7nkVrgXsX-R7zg,food
라온살림Laon_salrim,UCopY5Bfjxcj9ZkVBtenX9aA,food
고봉이네 Gobong's Story,UCeCmOrVaCGwKGMIWP948WNw,food
떡볶퀸 Tteokbokqueen,UCAoyR-sL6B0S93AMR-HVTvg,food
방구석광부,UCqE1H2Rc6EIU2Fx5lzwLCdg,food
맛집오타쿠😋マッチブオタク,UCwyaafBJhy77UoFc8PrMLiA,food
FoodTory 푸드토리,UC5WgT84wRQkhKfUIJI6Pl2w,food
슈가레인 조한빛,UCY6-zah4BaTfM5lb5QbX_aA,food
양자야 yangja,UCsjXKHduDVkGGtHItRVlA-g,food
오-하리 O-Hari,UCO40W-yuMnpSUaN3Ti46F9A,food
까치가족 TV KKACHI Family,UCEOhtAkf0MbKP_dvUYWcPNg,food
사랑과 은혜,UCjJCcXQ1al2Wbq5mkVDYcaQ,food
마더쿡 Mother Cook,UCCKMOUzcg1qSXlJcd2jCemQ,food
(色示味) 푸다트 FoodArt,UCC0NzGgoVIdZoBd7QT4f7VA,food
CHEF OBANG,UCrUEXP6hWij1STtjO4MGLFA,food
비연Beeyeon,UCowzNAHxPyiZoIfodZCouiw,food
베이크앤미 BAKE & 米,UCuHLhPEAckdINL15Cwdj8wg,food
맛좋아연,UCJV_QOD5n-9AzrVGzZ_-mog,food
과나gwana,UCZVD--cl8FLRn7kmSudAuBA,food
상하이신 ShanghaiShin,UCDYcFxOUYQgFaFtu4I6_uyw,food
아리 AREE,UCTNjpHEtyz4PTFfYfYsv9SA,food
스튜디오 수제,UC4ZA57iJrf73bJlApKFeLRw,food
정인숙 자연 발효 밥상,UCK_eNXVz67P6zwPo28tb2GA,food
국전문거창,UC_68ISPbWhbx9So4YMtsORw,food
마시즘,UCKOwuJ5n5XcvCW3NbCwwd7Q,food
live fish fillet 거제도 수아아빠TV_ (dress Fish),UCUBJd6JEUqmjgttfWK78m_Q,food
맥형TV,UCFl-99LMN1M90gYtaRpT2sw,food
흑백리뷰,UC5T4b53jVkm07JbYoyYiu7A,food
もちちゃん,UCagvBNz5N09i3hrneuWgPmg,food
양희경의 딴집밥,UCfxSyqDWlIY4eyBPW64lZ5w,food
흥삼이네 Heungsam's Family,UC5XuQ-xiWAB6f-qu6gJMDBQ,food
웅이woongei,UCK72hqlUxI_E5VwL4cy8-ww,food
쿡잇파파 C.E.P.P,UCpGhouGKBKz8bulck-eFVhg,food
워커제이WALKER.J,UC7zXyx0M1Nz2qb7zgfOL0_Q,food
지순이네 jisoonhome,UCLIf2YCmdcDNNZ1flu0AwKA,food
팔숙이 palsook,UCI64Eh_rwWGNDOqrXAcSL8Q,food
햇살의정원,UCm1f4fAeBy7j26ksfrWrlMg,food
면부장,UCGrTTJzlqk0DCkaUckWaBPQ,food
쪼끄맹,UCVYfq00z2b38Z1EK9BMwsWg,food
집밥 korean home cooking,UCrpB5PigomcupI9PTRKioog,food
오렌즈OLENS,UC2OB5K-Rdmu01FuH-2tej3g,food
쿠키런,UCr-Eaw_CBpAqKHbzV_GidQQ,food
스마일살림,UCtaflAMl4wvwXseK56aweMg,food
와지트 WAZIT ,UCfFi7-7_41KLVYHJtZ_wbrg,food
생선선생 미스터S,UCGBf_AlWXkwfQ8R3lclRFbg,food
뇨리 티브이,UCRcj0GSaOmDdFukahVS4u1A,food
코우지 TV [더 상생],UCL12ddKeiBTMGZ_g6X7PhXw,food
반아트는 주행 중ㅣ酒行 中ㅣVanArt Alcohol Trip,UCbGLsl8gGB9Ly9lKDTRx5qA,food
HIU English 하이유 잉글리시 ,UCMpuf80FwKLHrELwDXqZH4w,food
네루짱NERU,UCfJvjZ4pYpxNQQEevBuY_XQ,food
여수MBCPrime,UCwWqBWIe72xKV016rcXGaaA,food
쩐슈,UCY3r5c2-cpUgXycsLFL2Xiw,food
“먹방 몬스터 울산마동석” 💥,UCb2DTKil5JT5zoQb5PFuVwA,food
나무 도감 공부,UCbwN-xWm7_1Nm6_t5zQ01zg,food
빵장금,UC_L8BUEwRI2DDb2eew5LK-A,food
돼지수산 158,UCRgBlQGkRnlx3Jxv-PNStSw,food
이계피 요리채널,UCepLjVoNirPHYWI5andIRPg,food
부엉이TV,UC8rHHiicfjVYf1Cjgbd5X8w,food
밥상차려주는남자,UCKRyhheRuLLDGuUn2YoFFFQ,food
묘미Myomi-텃밭,UCpC2tVXF7NFUDTFSep9ZIjA,food
Saeron Life,UCmnxRmoAsHpPQmbFD9OiouA,food
셰프애찬,UCPq6-xGm6uiuE8pCT1DO8UA,food
개구경tv,UCrUCuOfsoTDUox1bjoIyKwg,food
앵우[AengWoo],UCVRUiOBn68y0xJv5pT8qlOA,food
함께해요 맛나요리,UCVXx89z5j3gkQMGScNqmWjw,food
한지일TV,UC9FwiDmhOa95MDqUHso8uIg,food
데비마마 DEBBIEMAMA,UCkEm9nRSzZxB6FinIWnbJ2A,food
던킨 TV,UCsGLBBGRlBSCzRGYaEZTt0g,food
범프리카,UCEXeyLyyev4jxN4pwmr9Eiw,food
가평코난,UCNfLlYC7wObdSLrh7kUf4lA,food
인덕션 요리하는 남자,UCzd3wYTQRSAYI4mPylOerJQ,food
청산별곡TV,UC_9JXnGVBdN7NeAb7jgitcA,food
h퍼즐,UCrf62gEqaGK2saKj_oU5IYg,food
호치민주부 미영 HCMC JUBU,UCtKmp6x0aVJjp_ftiN70jmA,food
푸드투어FoodTour,UCqXgXRW_Mvzj8_o3DfObuyQ,food
[좋은남자],UCZ7GPhyPT-HK6bojnpdhSXQ,food
홍영기(young gee Hong),UCWuWpKhbGev8Za4J-jfdSXw,food
춘천약초TV Flower tea,UC57ykpQztHaV1yWcseWDMmw,food
정육왕 MeatCreator,UC1oXmhvYHVI2bApphh3IzuQ,food
효비HyoBee,UC60126GZFq0ALxVjTcl0QrQ,food
한국맛집여행,UCA9lrJO7IC-akkOrdG_kZew,food
숭부지🥢맛집쫓는 개드립퍼,UC1itlCNdWidgM9eUsuWjf5A,food
방랑자채널,UC6EVblMaNgsx5P9TuqlE9SQ,food
GS25 l 이리오너라,UCl0HemfAt7dShJRf59_cuGQ,food
예소리SSOL,UCxvX64o-lJ9m4Co9zm6druQ,food
정육점아지야meatman,UCW78wkSCCBpad3Yg3JZYy-A,food
나나&나 nana&na,UCxPsmOVI09rLoeB-Q5E4KiA,food
옥수수콩,UC1JKwATe3aSZUsuqFhnR5BA,food
시골마이라이프,UCyVsAOUWUWdIwOpIX0URsWg,food
VLOG 제제 (JEJE),UCSWpQJPREdwxwF0uRnOwimQ,food
이마트 LIVE,UCojm0qrKPoxt6lc6J4iDCrQ,food
우리의 한끼,UC31ZRIFnArPZMp78FmbFAXw,food
일극장,UC3zHBZWes6ZbnnciAekUVCw,food
세라는 술말려,UCmE4NuTfSISuz6UFiktosag,food
한솔요리학원,UC3h6PKGEW3kXppf-2Sz7P1Q,food
코지데이 CozyDay,UCEyuopMY0Lx5b5PgCH03FSQ,food
조재원,UC2o_y872S6YvaO1K8EYnoxg,food
-산라가만들다,UC55T49igez4-r1iv7bAJezw,food
김사원세끼,UC-x55HF1-IilhxZOzwJm7JA,food
yeolmoo열무,UC3S5RJSHvGtsnoyS3qUKUBQ,food
털난새우,UC13xb5Ehc9qS4Moey95DvHg,food
커핑포스트,UC0qnwwpDhqPmrYegf1bPO6A,food
자연음식산들바람,UC1IkVnd84Dj3L1w5JjryKJQ,food
나나먹방 Nana mukbang,UC2_hzdvP-j569djTquAed_Q,food
로루맘,UCzR42kASpewEQUIcSXxGZ_A,food
도이Doi _ 솔직리뷰,UC_btQZ67ZoF76xIHeOWsA2g,food
도던,UC5XELM2gMbAQ2rv_TI2PsLQ,food
 as it is _빗소리 asmr,UC8jEfwIP-gZz-xknBimbrhw,food
세상의 모든 와인 All that wine,UCTFjxmJVbIr-bqjyFkmdMAw,food
럭키 주키파 냥쌤,UCUSvedwAkAsR0Ii3qzsFz7A,food
삐유 _ 홈베이킹,UCWi8b84fdEWGagiw2LWTCRA,food
박일만,UCWBdy1Q13pbAENUtLJj4FWQ,food
Pohang.guy.포항.아재,UC1qHb86loeEHMY6rpW1vg0A,food
탁선장,UCQFFNPnL9-Cn8k6gGOiJicg,food
거루TV(GEO.RU),UCVIUkkWqnB4KQlGOF9Vy6LA,food
마스터셰프 신동민,UCVU7xNN0kCNnt0ed6_v8XkA,food
yedy101,UCVaPTUuJy7tFC8YAYW6GRqw,food
주당 김자케,UCXYCWK12UPsuA3w_VPNI6dQ,food
알콜인생 시비삼촌,UCXealIDwlGey002JgVml4Tw,food
에스피식 SPCHIC,UC8gfmaS0FWQlyEErd80sTQA,food
외식남[o_sik_nam],UCH5vnX7F488EZVmiGRewwdQ,food
GONGSAM TABLE 이공삼,UC2B5onlYkZ7IaVekR9yIB6w,food
hongsi 홍시,UCjZhSJP6ridQzH75e48wyIQ,food
빵딘 Breadin,UCkumyYu10MyI9brQokpPWyw,food
운오집,UCYXrU1RWpdv6RvxgMfg_0eg,food
또윤DDoyun,UCQ78pL5DDj0qTD_G9X2ntXg,food
결이다른사람들,UC8kiAbtD3GWNeMt8joM3x1Q,food
Kimbab Family,UCEbUaLtY-orZLMG9wOLfDLg,food
야미보이 Yummyboy,UCiiV8stcewhoCNyiErr7GtA,food
아투더빠 김서방,UCMhTqLSd-ltcimx6FJX_q7Q,food
임나,UCG-1INCBCaEE_nApARQa9Jg,food
Seo jiwoo ASMR 서지우,UCEdpGZuYOn_WdwGN1c5Cetg,food
판다큐,UCrNPMIais-sBkUpbDe7skPQ,food
딜라이트,UCHRrKBVVIuP9jqCCfC-Bu0Q,food
인생플러스,UCzbZkBVdQks4tGGGyOoqHeQ,food
헌터퐝,UCoPTIaKWLi3vtImEQrx32Ew,food
스타필드,UCzdHgBttzAIOKW0_CAiaMUQ,food
효닝 Hyoning,UC5jHGolFUNHe0HsCJEKbb3g,food
팔도 공식 채널,UCHE3u5tV5WPyYG6QzIRNwSQ,food
시나몬 cinnamon,UCP8PHFHYyoW-85iAm40w3_Q,food
캘리애 빠지다,UCcDZPjAsL2EBy_Lz45Lp8BQ,food
영양고추 연이네농원,UC_4zNDzvvzTwhxJkPPkVDIg,food
Soon Films 순필름,UCdGwDjTgbSwQDZ8dYOdrplg,food
한스 HANS,UCNIam-lUt69PyGWFDRYUuzA,food
초짜낚시,UC2p_1UG0IjoRfAo8rmVsmKQ,food
Zespri Korea,UCbXI3MhDwtjcXmFapjCEcJw,food
오조,UC1zn6wSMvwRt9-jOFEJ6yMg,food
한국 맥도날드,UCh-PIUDPlZkXnwU5zgX_oAw,food
버거킹,UCEKRI0fipK4LEgV98nI2CQA,food
올드패션 Old-Fashioned bakery,UCfeNRv3gLc0nnlzDQCs-qvw,food
롯데웰푸드 모락모락,UCpvT-53Ki7d9Z0PWKC6fGOA,food
부부세연_seyeon couple,UCh8wbl38bTgyiQPKlopZWZg,food
#품바매니아장털보TV,UCkhq-erzYr-Ki_OZUuNYaSA,food
monster gourmet,UCngw6cNCHiqRxv7wmLayH1w,food
풀무원 Pulmuone,UC1UebYbC2j7M_IUHADtqOag,food
임실 농사꾼,UC6W6gdJBFCdVwjexmWU713g,food
Hanh Nhan Channel( ẩm thực và đời sống CANADA),UCNI1my2ptSUdJvSEqxWYAXw,food
세컨맛집 Second_Matzip / HyewonLee,UCqsgN2Q4cL6k39UX0Cyll1A,food
참살이자연집밥,UCPo2CGTk0Ydw4UJEAAUY5dQ,food
하루아루TV HaruAruTV,UCBcFgDKnfyw8GjcHw90MlXA,food
한식집 Korean cuisine,UCCeYWi46_h-GhmbLneUnCAw,food
인아짱 Inah Eats,UCV6M_9-J7nuf13Igxn-DNww,food
장똘뱅이 [맛집],UCrJrMHnD1cwM_wrT3WufnWQ,food
리뷰타임즈#ReviewTimes,UChQCh4bvbkc34pkSSqpgkVw,food
고태후니,UCydpPyWKFJi3ljDX-4coz7Q,food
쏘대장,UCrktsSopGh4xCdK1WrIKG8g,food
늘밥 레시피,UCFdUCUUYqDzOU6NxOMpdC7w,food
설당먹 SUGARMUK,UCm1-w59_3Ksj5jqAkx-ebnA,food
신미부엌,UCum7ElakYnMKoxU05sjofIQ,food
알로아_홈,UCIvhV7YLzh0eGH0ejLrjt6A,food
정위스님의 채소한끼 Monk J's Vegetarian Recipe,UC9llwxFqOOcDZnAlPx8JuKg,food
Foodie Romance 푸디로맨스,UCqS5t1v9TzSIiZIBAEgPHcA,food
배고푸니,UCx4UjuynEjn4NC4OnXzkmdQ,food
韓国人ヨンヘ[韓国旅行 韓国グルメ最新情報],UCbriN-2SABqP_71XV8JG4IQ,food
Food KT,UCURWD7-9HZmZYZ0K3Vk00Jg,food
과장말고 사장하자,UCM5nKsD-ZcmURptptXeicYQ,food
58청춘 [58YH],UCXwGJ6ycKvNkUb8vmVrb1_w,food
장사반장,UCabbKaSrhHPblkH23JfdV_g,food
래안 농장,UCz3Q8WeFHhUtNvG1hU9ZX7g,food
언스페셜티,UCQbHLJN8rG_HPhnmvu61QaQ,food
오늘도 베이킹 Baking again today,UCeOwi85w01FOOi9VGOdlRaA,food
먹둥이 혜이니 MukDoong,UCsp-BK2eitBYzY5HgUrqK9w,food
JINRO Global,UCxZc01xmVRLeVYNI5iyhAsw,food
제당슈만,UCOV_BpGzvmH7ZtjQOWg0bSQ,food
김알파카 쉬운 인생,UC7AkdDZ21EXwL5vr4CmFvbA,food
푸드스토리 FoodStory,UCKjq5UrlxXqb7EgPwZl5JNg,food
바리스타홍 baristahong,UCh4TNvx1G97z66ohA-iHBSw,food
지탱크TV,UCP_Co2tfuSX_YJ3zkOCTNjA,food
요리무사,UCnYZduHHeDcsLE896a9aTlQ,food
쿠킹 프린세스 cooking ,UCVDjIdGqYxRUk-upINopUNQ,food
배말랭,UCZ1wYQHk1yVle18u8FA8AvA,food
[Mukgang] 먹갱,UCGOYrCwp_ks0b4f6XQwaS4Q,food
최송죽의 톡톡톡수다,UC9JqWNkkfQ39quNti8-PiYw,food
이정현의 집밥레스토랑 Home Cooking with JH,UC8ZirMMChf8BaKKbae3Sl4A,food
찐푸드 JJin Food,UCdz7HcTQOaHCoAEJBs-MlNQ,food
NellMoRecipe 넬모레시피,UCLKWqve7WEs1DYNvafcujbg,food
야미야미YumYum,UCU0OdLJZ61qZwt9P4g6nWPQ,food
니스일상NISS,UCYyBBZ9rBYjbA-oHENepISA,food
필드민,UCBEMf9Z0YlvXt913uWt64ag,food
칼맛나는TV,UCPZaUnhJWtirm_erLyRaiag,food
쑤롤로그 Sulolog,UCrSg5JNn9vwAWFgAe-TXHnA,food
먹보부부 Mukbo Bubu,UCA-0BOUSHN4Y69TbP3-vhhA,food
테드베어,UCGM5x3VQFHmQj1K6kSmp8Sg,food
착한밥상TV GoodTableTV,UCPKJ7p3024QrPHxItYIvnOQ,food
푸드인 Foodin,UCFXigv26l81ZBaKz6RakL0A,food
주제도 모르는 놈들,UCZk7hFXT_ZsCwChsYtJT-Tg,food
주부의 집밥 요리,UCecwU0Adb0SUQHQjxLygW-Q,food
jellainkorea 젤라인코리아 ,UClN1a2dpx5J8MX2czwyWzXw,food
"보상데이(엄마손맛,요리고수★) KOREAN K-FOOD TV",UCXxrIeCbAwSPpl8Uw_0LnOw,food
BenDeen,UC9d1Mz9bzCE-t_t0lPnrjPA,food
챔프형님,UC0i4Dv5c6u_hvwl_NV89zzQ,food
JUN PARK,UCZSH766U432soepRciQvd3A,food
마이뮤지엄,UCtp-eyUmR_qCqmB6AKDd1GA,food
잡식맨 JOBXICMAN,UCVILvX9vIp-vMFGmCYJtG3A,food
Emily in Korea,UCQZ0QEGFyXr_-0kEoLfeVjA,food
ХОЧИ МИРЗО OFFICIAL,UCQIRfILXbBeCi9qW1HOA0fA,food
ONFOOD 온푸드,UCSmhWBsryu1APvhg3xQT1oQ,food
아이비티비 IVYTV,UCCj5MHfasGt5fWcb0BKeXCQ,food
