Channel Name,Channel Link,channel_id,Subscribers,Average Daily Views
Solecito,https://vling.net/channel/UCm8wI8rXC-csApZqkF4d5XA,UCm8wI8rXC-csApZqkF4d5XA,107000,1859
이태리 파브리 Italy Fabri,https://vling.net/channel/UCza_sEjIhb1yhvVZEdEl6gA,UCza_sEjIhb1yhvVZEdEl6gA,351000,20596
키다리짬뽕아저씨,https://vling.net/channel/UCK_4dhuuChRz7ozliMjGQbQ,UCK_4dhuuChRz7ozliMjGQbQ,88500,6110
소이는라떼,https://vling.net/channel/UCeybtvnMOswZXLMTReEt0XQ,UCeybtvnMOswZXLMTReEt0XQ,39100,24891
모모스커피,https://vling.net/channel/UC9f-9yDLgw5oea1DbKVRHXQ,UC9f-9yDLgw5oea1DbKVRHXQ,15200,1970
여보클럽 미란마마,https://vling.net/channel/UCa8fqY6Azo62NQxafCSvYAg,UCa8fqY6Azo62NQxafCSvYAg,15000,59007
마수와,https://vling.net/channel/UCL1Q845U-sKoH4H_bu9WvuQ,UCL1Q845U-sKoH4H_bu9WvuQ,16300,4261
레시피 dream,https://vling.net/channel/UCQqxen9IRj-gmJlQXO8qZ_w,UCQqxen9IRj-gmJlQXO8qZ_w,15500,3529
자취요리신 simple cooking,https://vling.net/channel/UCC9pQY_uaBSa0WOpMNJHbEQ,UCC9pQY_uaBSa0WOpMNJHbEQ,2250000,348373
Starbucks Korea,https://vling.net/channel/UCaxvyTYdWaDXupmgj5ttDUQ,UCaxvyTYdWaDXupmgj5ttDUQ,178000,3767
정슐랭,https://vling.net/channel/UCTIEKbNIqTxj8ip3NYw5xbw,UCTIEKbNIqTxj8ip3NYw5xbw,631000,10789
버팀목TV[임윤희],https://vling.net/channel/UCBU6877IMgaEJTUXeVPwQOA,UCBU6877IMgaEJTUXeVPwQOA,14800,2089
히밥heebab,https://vling.net/channel/UCA6KBBX8cLwYZNepxlE_7SA,UCA6KBBX8cLwYZNepxlE_7SA,1700000,299134
차재chajae,https://vling.net/channel/UCLXCr6QsKjWwZZYR7hxqoFQ,UCLXCr6QsKjWwZZYR7hxqoFQ,10800,639
청도푸드스쿨 FoodSchool,https://vling.net/channel/UC-Si8t5e1aiqvbKB7tDp9tQ,UC-Si8t5e1aiqvbKB7tDp9tQ,14700,627
급급이티비,https://vling.net/channel/UC-ExekkkmQ1B6i-pDQQB6mA,UC-ExekkkmQ1B6i-pDQQB6mA,11000,3854
텐 Ten,https://vling.net/channel/UC-IfewS80QpiZ1FApsmzvQw,UC-IfewS80QpiZ1FApsmzvQw,204000,44894
주스맘 Ju's mom,https://vling.net/channel/UC11nkBY2j_paF1Da4T4b35w,UC11nkBY2j_paF1Da4T4b35w,28400,1528
두유노 양산,https://vling.net/channel/UC1s9TrLLlMTi9BJ4eymQtfg,UC1s9TrLLlMTi9BJ4eymQtfg,10100,1717
알뜰한 쩡여사 [가계부 다이어트],https://vling.net/channel/UC1JED63XN5aVLun2FU1rgsQ,UC1JED63XN5aVLun2FU1rgsQ,21300,689
소담한베이킹 sodamhan baking,https://vling.net/channel/UC2d-ziX4vNVc4kPGEODwxZA,UC2d-ziX4vNVc4kPGEODwxZA,76900,2893
"까니짱 [ KANI, 蟹ちゃん]",https://vling.net/channel/UC2wZJuuD_WA9ps2FORco1EQ,UC2wZJuuD_WA9ps2FORco1EQ,5010000,115175
[후찌양] Hujiyang,https://vling.net/channel/UC38wHW6G9TxDI65j21fcWHQ,UC38wHW6G9TxDI65j21fcWHQ,53000,43919
오맘쿡  5mom cook,https://vling.net/channel/UCTdB43wF5rksLMYqZQ4aXUg,UCTdB43wF5rksLMYqZQ4aXUg,23000,24998
공혁준 RHDGURWNS,https://vling.net/channel/UCUXYT0CqvBx1ZysmxSW7EDQ,UCUXYT0CqvBx1ZysmxSW7EDQ,319000,12261
내복곰 Nebokgom,https://vling.net/channel/UC78s1vArhs1jZwf68_adITA,UC78s1vArhs1jZwf68_adITA,900000,18739
골드쿠폰라이브,https://vling.net/channel/UCRrVM6wIWVdXsVP4b669tBg,UCRrVM6wIWVdXsVP4b669tBg,957000,6324
연홈 yeonhome,https://vling.net/channel/UCRdMRndxhmWcpLNKosr06Jg,UCRdMRndxhmWcpLNKosr06Jg,36700,2752
혼자사는키큰언니,https://vling.net/channel/UCU_9UGoDcrSFYwyIs0iokKA,UCU_9UGoDcrSFYwyIs0iokKA,65700,9353
보보혼술,https://vling.net/channel/UCTNgfQZzW48KL-7718mKx6A,UCTNgfQZzW48KL-7718mKx6A,13600,1811
채널광주,https://vling.net/channel/UCX-Up3VNrObbGMXIIHuTsMQ,UCX-Up3VNrObbGMXIIHuTsMQ,63300,8837
소소황 Cook & Eat,https://vling.net/channel/UCWrh9haWsTEAQF9UEg6AEFQ,UCWrh9haWsTEAQF9UEg6AEFQ,787000,102721
재재의하루🐰🌵,https://vling.net/channel/UCXpnpuTHshZGZSt00GTlTrA,UCXpnpuTHshZGZSt00GTlTrA,20700,1669
BAKET,https://vling.net/channel/UCVC3hxOueo2QDUWFtQe273w,UCVC3hxOueo2QDUWFtQe273w,20000,2192
휘토피아 htopia,https://vling.net/channel/UCWJ-2Qht_-dwHpB831FAF1g,UCWJ-2Qht_-dwHpB831FAF1g,216000,50028
수원맨,https://vling.net/channel/UCInY61WOcDu2edQvEWDryAQ,UCInY61WOcDu2edQvEWDryAQ,42500,14847
팀브라더스,https://vling.net/channel/UCIYNYv9ddZBg42gvyp8L2Iw,UCIYNYv9ddZBg42gvyp8L2Iw,209000,33792
하링 HARING,https://vling.net/channel/UCzS7A-w-vmwjPMOb-_M1tVQ,UCzS7A-w-vmwjPMOb-_M1tVQ,11500,946
쿠클티비(CoocleTV) - 건강한먹거리,https://vling.net/channel/UCWkWBF7yPoh4BoPro-80Wsg,UCWkWBF7yPoh4BoPro-80Wsg,23500,871
유리조아Yurijoa,https://vling.net/channel/UCBpTprffc9A7KZyONCHQTIw,UCBpTprffc9A7KZyONCHQTIw,149000,7721
My Natural Food,https://vling.net/channel/UCymJsGYIOXj3bwo3yHGI5Ig,UCymJsGYIOXj3bwo3yHGI5Ig,1460000,19496
퀘스트빈,https://vling.net/channel/UCKUOPe2OATv2vlrAY8C4t7Q,UCKUOPe2OATv2vlrAY8C4t7Q,22800,552
ソウルグルメ서울미식가,https://vling.net/channel/UCArt-JeKVEkxbtLWo9eFLVA,UCArt-JeKVEkxbtLWo9eFLVA,16200,1340
야미이츠 Yummy Eats,https://vling.net/channel/UCSayfA1h6hQMRYYP_bPxl1A,UCSayfA1h6hQMRYYP_bPxl1A,30600,24521
감자매 Potato sister,https://vling.net/channel/UCDiohkMMUnwCMz8ZCJFT-cg,UCDiohkMMUnwCMz8ZCJFT-cg,130000,34034
제이월드,https://vling.net/channel/UCfBazeBqkG8914bfC0oy_bA,UCfBazeBqkG8914bfC0oy_bA,103000,15347
지뉼랭가이드,https://vling.net/channel/UC50ac0_x8ZDoCSEpNV0p3-Q,UC50ac0_x8ZDoCSEpNV0p3-Q,337000,3393
Nebom 사계절의 네봄,https://vling.net/channel/UC6NrrEp1e3-A51SSinM3Y-Q,UC6NrrEp1e3-A51SSinM3Y-Q,1260000,4393
농협목우촌,https://vling.net/channel/UClk0Cpeq6rObz6aReNxZQTA,UClk0Cpeq6rObz6aReNxZQTA,33100,34948
장향진의 나만 알고픈 약선요리,https://vling.net/channel/UCUl5aslyfnkps1nQiWyG4Rw,UCUl5aslyfnkps1nQiWyG4Rw,40300,804
單單小姐Miss DanDan,https://vling.net/channel/UC5FyoQEHNVE39eooygqG97Q,UC5FyoQEHNVE39eooygqG97Q,114000,22418
대박언니 DAEBAKUNNIE,https://vling.net/channel/UC7I95AHA-Fwkedg3IK6GNcg,UC7I95AHA-Fwkedg3IK6GNcg,158000,3072
Tei's Happy House(태희의 해피 하우스),https://vling.net/channel/UCeUisiec4oauZ7ngZ-FSOCQ,UCeUisiec4oauZ7ngZ-FSOCQ,150000,19728
쿄홈 kyohome,https://vling.net/channel/UCvebJb2Oa2mPUQCfy_zV_yA,UCvebJb2Oa2mPUQCfy_zV_yA,30500,505
율리 YULRI,https://vling.net/channel/UCiULanlNBXuMkaP9OiZWgYQ,UCiULanlNBXuMkaP9OiZWgYQ,424000,30842
주방대장 민쿡,https://vling.net/channel/UCEy9NE4it3Vnx5BHYSlPifQ,UCEy9NE4it3Vnx5BHYSlPifQ,29700,11720
정대표 Ceojung,https://vling.net/channel/UC4rp3IXPhmQoYqZUCUMP6hA,UC4rp3IXPhmQoYqZUCUMP6hA,187000,2216
풍자테레비,https://vling.net/channel/UCI5WgFSOVO9UJFcqQTiClHQ,UCI5WgFSOVO9UJFcqQTiClHQ,884000,54042
채커피,https://vling.net/channel/UCT1xn_mNhQ7zWJxL_XO0sig,UCT1xn_mNhQ7zWJxL_XO0sig,10100,22
wineking 와인킹,https://vling.net/channel/UCb7KNFvMuvQz9LPRK4xyzfA,UCb7KNFvMuvQz9LPRK4xyzfA,682000,22158
심방골주부 Korean Food Recipes,https://vling.net/channel/UCMXFSqYCTcB4iIJLwUJaBrQ,UCMXFSqYCTcB4iIJLwUJaBrQ,769000,25702
FoodyTrip 푸디트립,https://vling.net/channel/UCDBFchGuAOy5-2sy8nYMVxA,UCDBFchGuAOy5-2sy8nYMVxA,1820000,86606
푸메Fume,https://vling.net/channel/UCbzI92w5vWa6mEj1dACfy6g,UCbzI92w5vWa6mEj1dACfy6g,5990000,298743
무니키친MoonyKitchen,https://vling.net/channel/UCQg7opkHC1IIHYsIRuivMbw,UCQg7opkHC1IIHYsIRuivMbw,1770000,70296
Akang Daniel,https://vling.net/channel/UCgakVU9m5b79W-uQjfK1_nQ,UCgakVU9m5b79W-uQjfK1_nQ,500000,4255
빠슐랭Barchelin,https://vling.net/channel/UCByHXQRqzgbygBTOM4mQz5Q,UCByHXQRqzgbygBTOM4mQz5Q,34500,1372
벌교꼬막왕자tv,https://vling.net/channel/UCBxTDF8MczrQhhp1TFEv1cQ,UCBxTDF8MczrQhhp1TFEv1cQ,25500,5514
oh-pride 오프라이드 (오가나),https://vling.net/channel/UC8av1CNslnPQS3N08rkzzhQ,UC8av1CNslnPQS3N08rkzzhQ,299000,3764
향순이TV,https://vling.net/channel/UCa67Zja7RwkHtD65jWs4wZw,UCa67Zja7RwkHtD65jWs4wZw,12600,127
방송태평양,https://vling.net/channel/UCZmhLlhec0rmzUN0iNt2CQA,UCZmhLlhec0rmzUN0iNt2CQA,30900,813
디어루나 DearLuna,https://vling.net/channel/UCvV84e6p9Rd2itR1LlKc2DA,UCvV84e6p9Rd2itR1LlKc2DA,15600,67
허인의 인과관계 (仁과관계),https://vling.net/channel/UC9T1tAdhIePOM8T2023_11w,UC9T1tAdhIePOM8T2023_11w,17400,455
홀썸모먼트 Wholesome Moment,https://vling.net/channel/UCKYqqROHe81oOqoKeAot8QQ,UCKYqqROHe81oOqoKeAot8QQ,102000,12307
조하니,https://vling.net/channel/UCWYTovY3DwQQOpyZO18oYHg,UCWYTovY3DwQQOpyZO18oYHg,27900,4034
Cream Park,https://vling.net/channel/UCzEe1UbKuJqbZk3XCBHmUwA,UCzEe1UbKuJqbZk3XCBHmUwA,136000,14569
이봉원테레비,https://vling.net/channel/UCiP6DC506B35Xve6M22ScAA,UCiP6DC506B35Xve6M22ScAA,106000,1335
그린씨 greensee ,https://vling.net/channel/UCNG_1Ap3uAQ_nwb-WaRctUA,UCNG_1Ap3uAQ_nwb-WaRctUA,55300,1421
잔업tv,https://vling.net/channel/UCzUIL4WH-OMRXYCC32K_p0A,UCzUIL4WH-OMRXYCC32K_p0A,33800,1063
영국남자 Korean Englishman,https://vling.net/channel/UCg-p3lQIqmhh7gHpyaOmOiQ,UCg-p3lQIqmhh7gHpyaOmOiQ,6170000,304206
쉘위스키,https://vling.net/channel/UC71-L6-oKOdnXk8_6-7nNNg,UC71-L6-oKOdnXk8_6-7nNNg,19400,17134
뿜니버스,https://vling.net/channel/UCT9jz_2nJkrFIBs2L6LVfRA,UCT9jz_2nJkrFIBs2L6LVfRA,11400,1678
키키키,https://vling.net/channel/UCHP6w2IkxZ84eQ2FCGa2ZlQ,UCHP6w2IkxZ84eQ2FCGa2ZlQ,35700,34451
징글징글 생물가족,https://vling.net/channel/UC8cS0b_5Hk5hfPEyv-XFD2g,UC8cS0b_5Hk5hfPEyv-XFD2g,50800,7963
예나러브 [Jun & Yena],https://vling.net/channel/UClCc-FOXA9xgBUz6HOQ8baA,UClCc-FOXA9xgBUz6HOQ8baA,103000,63429
우리집오늘의요리,https://vling.net/channel/UCA2Aoj5nHJcBukGWLMccK7Q,UCA2Aoj5nHJcBukGWLMccK7Q,205000,30601
단미라탄,https://vling.net/channel/UC55_tv0_KXXslNlXGHlWxSQ,UC55_tv0_KXXslNlXGHlWxSQ,15700,568
김군과친구들 Kim & Friends,https://vling.net/channel/UC0Vsfjmnz3ruCpSq3iQnKfA,UC0Vsfjmnz3ruCpSq3iQnKfA,23800,37888
김치빌더,https://vling.net/channel/UC6fgwVZ9e_tm0tPxQIVei2g,UC6fgwVZ9e_tm0tPxQIVei2g,35600,45
스트릿TV,https://vling.net/channel/UCBztIYIgMyDd0wBTP0meL5Q,UCBztIYIgMyDd0wBTP0meL5Q,64000,15826
숲PRO-TV,https://vling.net/channel/UC9Lbvm-2Bk9oMdo-wMwfmMw,UC9Lbvm-2Bk9oMdo-wMwfmMw,36000,36600
요알남MingStar,https://vling.net/channel/UC26Cjrx8qycmKWCcLVMBylw,UC26Cjrx8qycmKWCcLVMBylw,40000,2446
댝생,https://vling.net/channel/UCkcunEvzAxmlaLew-S3PlAw,UCkcunEvzAxmlaLew-S3PlAw,307000,27053
Hanbit Cho,https://vling.net/channel/UCq6EbtLtwyF9ONFBqIkR4yw,UCq6EbtLtwyF9ONFBqIkR4yw,539000,5514
식경이 SikKyung,https://vling.net/channel/UCPqJqF3DUyUN4842x_0xAxA,UCPqJqF3DUyUN4842x_0xAxA,72800,34072
pawnkueen,https://vling.net/channel/UCHeOWAltKaWFUaGmRbepttg,UCHeOWAltKaWFUaGmRbepttg,169000,2020
미소miso,https://vling.net/channel/UCdmd8CgMCO6kxngzjTBRn0g,UCdmd8CgMCO6kxngzjTBRn0g,105000,39038
올댓스위츠,https://vling.net/channel/UCGXCbmJGjymzkJ_cuXocniA,UCGXCbmJGjymzkJ_cuXocniA,34000,14451
잡혀주나,https://vling.net/channel/UCsRVg_a_CzZ7OUW_u3vYAYQ,UCsRVg_a_CzZ7OUW_u3vYAYQ,54800,7144
소림사 주방장,https://vling.net/channel/UCNym9_2Jy9ujMA5i7_TV3CQ,UCNym9_2Jy9ujMA5i7_TV3CQ,120000,13799
민트하임:MintHeim,https://vling.net/channel/UCWztxgLv8qBa-1F8AYjuxGQ,UCWztxgLv8qBa-1F8AYjuxGQ,167000,9914
병수형,https://vling.net/channel/UCjm19S2DW21QkxmSXNkmzAQ,UCjm19S2DW21QkxmSXNkmzAQ,33900,4
로즈키친 Rose Kitchen,https://vling.net/channel/UCc0ot6V8iYwP4Svt6zRjZSQ,UCc0ot6V8iYwP4Svt6zRjZSQ,22300,234
김술포차,https://vling.net/channel/UCU26eZ726Kobl4xOdYKPGhg,UCU26eZ726Kobl4xOdYKPGhg,58400,12152
쪼야Cook,https://vling.net/channel/UCouHEKIqT6TVOpHpSfXm0bA,UCouHEKIqT6TVOpHpSfXm0bA,10900,2305
거뜬형,https://vling.net/channel/UCLU--jMqrtuEwHPHyj6e-fA,UCLU--jMqrtuEwHPHyj6e-fA,14700,1501
여니쿡 Yeoni cook,https://vling.net/channel/UCMw3PVVuWeW_AfX_UhPyvOw,UCMw3PVVuWeW_AfX_UhPyvOw,206000,14789
꽃읽남TV_아이엠그린메이트,https://vling.net/channel/UCqVep1040CRtillAKB1ybxQ,UCqVep1040CRtillAKB1ybxQ,55300,3840
뚜벅뚜벅 서부남,https://vling.net/channel/UCa3ktyzwbkR9Ej-Ux6eTfLA,UCa3ktyzwbkR9Ej-Ux6eTfLA,30200,11593
주호다,https://vling.net/channel/UCCFLyWRmaMeQ0f4ndIeChOw,UCCFLyWRmaMeQ0f4ndIeChOw,258000,229626
수요주식회 - 한 잔할까요?,https://vling.net/channel/UCfA58wxQoMZyRpDrwwMrq6w,UCfA58wxQoMZyRpDrwwMrq6w,11300,751
프로세스 케이 Process K,https://vling.net/channel/UCoah0FMpaTxHpZlF09kqQmg,UCoah0FMpaTxHpZlF09kqQmg,455000,47378
[대근대근] DAE KEUN,https://vling.net/channel/UC5G4rc0pwGP2H19m4ORaYPA,UC5G4rc0pwGP2H19m4ORaYPA,10700,1205
보리갱일상,https://vling.net/channel/UC7sx8_7xKREg6z4SzFyDg9Q,UC7sx8_7xKREg6z4SzFyDg9Q,12200,2206
회사랑RawFishEater,https://vling.net/channel/UCoLPofyAZuuq6v4EWrWRguw,UCoLPofyAZuuq6v4EWrWRguw,273000,27450
통령할미달장,https://vling.net/channel/UCBhR7WKMD50cxkTJ5CNaUGA,UCBhR7WKMD50cxkTJ5CNaUGA,154000,3074
쑤니님(SSUNI),https://vling.net/channel/UCmd63ox9-xMTbMFHZQeDAhg,UCmd63ox9-xMTbMFHZQeDAhg,19700,3022
메주이평강TV,https://vling.net/channel/UCP2XVjARenm51dHJGWwugrw,UCP2XVjARenm51dHJGWwugrw,41500,12450
용용먹방 YongYong,https://vling.net/channel/UCIYzQfZWi059RjaYgQUVLnw,UCIYzQfZWi059RjaYgQUVLnw,149000,19142
푸른아오🌊AOBLUE,https://vling.net/channel/UCOgC0iCgdsDC0NV0KbTa7tg,UCOgC0iCgdsDC0NV0KbTa7tg,92000,20069
옴마의요리 Omma’s Cook,https://vling.net/channel/UCqD9y739zx0R0lg7-hkkOkg,UCqD9y739zx0R0lg7-hkkOkg,24000,5233
조빵이Jo_BB,https://vling.net/channel/UCNQrGj9AStmVtTOICoE1WcQ,UCNQrGj9AStmVtTOICoE1WcQ,83400,4829
성실푸드(Sung-Sil Food),https://vling.net/channel/UCQP_2Ckztg0vGmQdaedv4BQ,UCQP_2Ckztg0vGmQdaedv4BQ,14900,627
옥전농부(나무노래소통),https://vling.net/channel/UC6e9t_AGDGJfs_Zch7koxNA,UC6e9t_AGDGJfs_Zch7koxNA,43600,37860
비노이스타 Vinoista,https://vling.net/channel/UCho-kNWD5gnMRwh5hSWjofg,UCho-kNWD5gnMRwh5hSWjofg,16500,4467
집나간아들 Runaway Son,https://vling.net/channel/UCn64fSqF2l4rkkjtQUpku2A,UCn64fSqF2l4rkkjtQUpku2A,1080000,205362
먹지희Mukjihee,https://vling.net/channel/UCgVbqwV517Dsu1cRbk2ZM3g,UCgVbqwV517Dsu1cRbk2ZM3g,131000,34697
뚝딱Tooktak,https://vling.net/channel/UCkxvX8lNP_TkiLde378oHUg,UCkxvX8lNP_TkiLde378oHUg,743000,29493
푸드월드 Korean Street food,https://vling.net/channel/UC7zdkOtCFhPflymVkRL52NA,UC7zdkOtCFhPflymVkRL52NA,117000,252
데프브 daily fnb,https://vling.net/channel/UCDSsG5mYshe8VXv8NbzYwxA,UCDSsG5mYshe8VXv8NbzYwxA,58100,1303
삼남자인삼농장,https://vling.net/channel/UCOx-mq0cHNKUqtZ2_dlSDmg,UCOx-mq0cHNKUqtZ2_dlSDmg,155000,18724
오뚜기 Daily,https://vling.net/channel/UCHvCHuXTg6yfQQ1QCeDQMLg,UCHvCHuXTg6yfQQ1QCeDQMLg,76100,14841
치킨왕 [내돈내산 치킨리뷰],https://vling.net/channel/UC0gwvfFwvPxoFk4rwPBiKWw,UC0gwvfFwvPxoFk4rwPBiKWw,30400,10184
아기맹수 김시현,https://vling.net/channel/UCVvMCyrOr1i7pOpQpZ_fg1w,UCVvMCyrOr1i7pOpQpZ_fg1w,70900,45319
입질의추억TV jiminTV,https://vling.net/channel/UCY2uWQDCzn_ZE-JpTfDRR2A,UCY2uWQDCzn_ZE-JpTfDRR2A,1320000,270024
반진tv,https://vling.net/channel/UC6EZKAzHbRuumr2DVx17LRw,UC6EZKAzHbRuumr2DVx17LRw,19900,3578
리아버거가게,https://vling.net/channel/UCN728nR9XbzXICnHXUAvbbA,UCN728nR9XbzXICnHXUAvbbA,295000,260980
밥할머니.,https://vling.net/channel/UCjUKBQtBBJ_TocIkmpKwTBA,UCjUKBQtBBJ_TocIkmpKwTBA,69600,14602
구름이네일상,https://vling.net/channel/UCNdERLUICkazXRMp0_ZSKMw,UCNdERLUICkazXRMp0_ZSKMw,252000,10957
아메리칸 미트스토리,https://vling.net/channel/UCYqKok1NJsZ2KXBrelUwatA,UCYqKok1NJsZ2KXBrelUwatA,21600,32406
해남고구마사랑방,https://vling.net/channel/UCk_3a-MuiKzU89FM-uyNPug,UCk_3a-MuiKzU89FM-uyNPug,23500,1123
복부인,https://vling.net/channel/UCc__HbmQYkWOMWOQeofrLNw,UCc__HbmQYkWOMWOQeofrLNw,32200,19284
꽃자매애미쿡,https://vling.net/channel/UCvHFhJQv7_8MSXX3JuZ7sZA,UCvHFhJQv7_8MSXX3JuZ7sZA,13400,158
전문점 레시피 '파는맛',https://vling.net/channel/UC7JCi7Wcyfs7URQ0K6_8-gg,UC7JCi7Wcyfs7URQ0K6_8-gg,13800,3379
ㄴ신봉선ㄱ,https://vling.net/channel/UCQkIH55mkTKgecG2HTYAk1Q,UCQkIH55mkTKgecG2HTYAk1Q,163000,13610
쥬쥬레시피 joojoo,https://vling.net/channel/UCE-gE1KJ3qAjeQAD73UFUCA,UCE-gE1KJ3qAjeQAD73UFUCA,42100,388
향쿡 HYANG COOK,https://vling.net/channel/UCZB46K4sfmsenbUMYi16Q_A,UCZB46K4sfmsenbUMYi16Q_A,21100,1335
스튜디오 몰링 Studio Malling,https://vling.net/channel/UCazHEBmumgKYsCWQ31Ja7TQ,UCazHEBmumgKYsCWQ31Ja7TQ,248000,13262
조달환 JOLIFE ,https://vling.net/channel/UCvIDWCsWxTxB2GR_K0gz4uQ,UCvIDWCsWxTxB2GR_K0gz4uQ,115000,22245
남자들의 주부생활 men's cooking,https://vling.net/channel/UCaF0QcmXcjGva4vMmJEHRwQ,UCaF0QcmXcjGva4vMmJEHRwQ,84600,660
공영쇼핑,https://vling.net/channel/UCvbWX58vEJkKD42c2dcOpdQ,UCvbWX58vEJkKD42c2dcOpdQ,11600,34940
차돌아 시장가자(차돌TV),https://vling.net/channel/UCpp-U9PKCeO_QQgydrSSFmQ,UCpp-U9PKCeO_QQgydrSSFmQ,13900,4536
감량쿡,https://vling.net/channel/UCrNAUGurVTV7B2JjKLA30Rw,UCrNAUGurVTV7B2JjKLA30Rw,62900,26960
헬로우미자씨,https://vling.net/channel/UCGeLzxKcBgluMK8_TS-qXUw,UCGeLzxKcBgluMK8_TS-qXUw,269000,9042
커디터,https://vling.net/channel/UCulzAK-hlL2B-jL-8JCQaiw,UCulzAK-hlL2B-jL-8JCQaiw,17800,3333
아하부장_JOHNCOOK,https://vling.net/channel/UCC7gQKTDa3VHZA4GoCAygUA,UCC7gQKTDa3VHZA4GoCAygUA,662000,12949
버거형,https://vling.net/channel/UCZTPmBCj8BLhn0DpzGaz4gA,UCZTPmBCj8BLhn0DpzGaz4gA,454000,70631
서칸,https://vling.net/channel/UCuRvXWsaBrit58l75HGIhFQ,UCuRvXWsaBrit58l75HGIhFQ,62200,4075
강용맹이(평범한식탁),https://vling.net/channel/UC4rTp2shItMJ2QMv7DIEcuw,UC4rTp2shItMJ2QMv7DIEcuw,23700,10997
택제이,https://vling.net/channel/UCuG75LBu_6f31eUAbn11CMw,UCuG75LBu_6f31eUAbn11CMw,46000,7371
찐아재,https://vling.net/channel/UCQ2fM6iGYUz2X495XgbuCTg,UCQ2fM6iGYUz2X495XgbuCTg,44800,48350
3세대가족 - 3 Generation Family,https://vling.net/channel/UCKgtWpqZndPb1pby6DayXog,UCKgtWpqZndPb1pby6DayXog,731000,133787
사에쨩,https://vling.net/channel/UC6DfdW0uxEzvj3gKEfZD4Pg,UC6DfdW0uxEzvj3gKEfZD4Pg,147000,77607
1분엄마 1 minute mom,https://vling.net/channel/UCFoIqYcGMVfWmvnOKzQsggw,UCFoIqYcGMVfWmvnOKzQsggw,338000,32477
먹보스 쭈엽이,https://vling.net/channel/UCLwCHoQ9h7DPXvLwx5XwTQg,UCLwCHoQ9h7DPXvLwx5XwTQg,670000,140127
양치승의 막튜브 (YangBoss MakTube),https://vling.net/channel/UCLLKtnB7J-Rz8ILuikyKbrw,UCLLKtnB7J-Rz8ILuikyKbrw,271000,26805
라면남,https://vling.net/channel/UCIoUady0WOtA3JUc1GBLubg,UCIoUady0WOtA3JUc1GBLubg,40500,25349
드렁큰킴-Drunken Kim,https://vling.net/channel/UCi8nXB8vvV4HEaKCCdxnGxg,UCi8nXB8vvV4HEaKCCdxnGxg,55100,5834
야루미YARUMI,https://vling.net/channel/UCCfQK8dSofNkR44hIhUNvgw,UCCfQK8dSofNkR44hIhUNvgw,52700,5719
FoodieBoy 푸디보이,https://vling.net/channel/UCe1ZsGtbRx2pgajGzwB9L0A,UCe1ZsGtbRx2pgajGzwB9L0A,2390000,137925
라오스살이 - 쏭이TV,https://vling.net/channel/UC8Aorf1sr93dKb9TjZ5oqYA,UC8Aorf1sr93dKb9TjZ5oqYA,40700,11963
민경장군,https://vling.net/channel/UCuLHDMXUqV5JR8Qv-FpwF8g,UCuLHDMXUqV5JR8Qv-FpwF8g,322000,12376
깡촌패밀리,https://vling.net/channel/UCPCznj9_ixMGsY_4oV9M12A,UCPCznj9_ixMGsY_4oV9M12A,31000,750
깡주은,https://vling.net/channel/UCcjmCG5tTegWwqcSDSkDevQ,UCcjmCG5tTegWwqcSDSkDevQ,321000,110529
경수진,https://vling.net/channel/UCJP4d2UJz2vwkbYKK_KeGug,UCJP4d2UJz2vwkbYKK_KeGug,81800,8927
시골 엄마,https://vling.net/channel/UCfEJT0blRTtcW_3WC8CO0PQ,UCfEJT0blRTtcW_3WC8CO0PQ,19300,69417
동원TV,https://vling.net/channel/UCC3eqZIo6lqZQQAN9MO0LQA,UCC3eqZIo6lqZQQAN9MO0LQA,24000,566806
리뷰하자매,https://vling.net/channel/UCroqwppBRDTc47YdJVvUHGg,UCroqwppBRDTc47YdJVvUHGg,25300,4629
쿠킹하루 Cooking Haru :),https://vling.net/channel/UCC8bTxyN2ZCfMzS_JAEClfA,UCC8bTxyN2ZCfMzS_JAEClfA,3520000,62376
카라미,https://vling.net/channel/UCK44QT7G-cXYfIgm93N93Sg,UCK44QT7G-cXYfIgm93N93Sg,135000,80237
인디애나 주영 Indiana Jooyoung,https://vling.net/channel/UCvKncw7W98xGN9zZiAMzaWg,UCvKncw7W98xGN9zZiAMzaWg,267000,248989
진상도 JINSANGDO,https://vling.net/channel/UCJY6kUxsQu0KuFok50AOt6Q,UCJY6kUxsQu0KuFok50AOt6Q,101000,24862
【大人の韓国グルメ】ココちゃんねる／코코채널,https://vling.net/channel/UCMfWUFKLLc_hibPzXzORZRQ,UCMfWUFKLLc_hibPzXzORZRQ,62600,2290
수정다육 Succulent plants,https://vling.net/channel/UCLN3-sTBFHRLhVtlVjZYG7g,UCLN3-sTBFHRLhVtlVjZYG7g,11500,1737
달콩뜨개,https://vling.net/channel/UC-9IgSQy9KC6h5VwSaLz7Kg,UC-9IgSQy9KC6h5VwSaLz7Kg,46600,1357
한끼해요 Hanki Eats,https://vling.net/channel/UCOZLqwJ6tNXrFdQEmeVEcUw,UCOZLqwJ6tNXrFdQEmeVEcUw,72700,2973
NBS역전의부자농부,https://vling.net/channel/UCG4QzIn0LWD6_uOtfXsHqPw,UCG4QzIn0LWD6_uOtfXsHqPw,134000,8665
