title,channel_link,subscriberCount,dailyViewCount,gender_F,gender_M,age_0_17,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_plus
시니어영어회화,https://www.youtube.com/channel/UC2twSAli7mYGlnDdPkeE7_g,72,8,43.0,56.0,,,,,,,
찐역전서(SEO) I 김서진,https://www.youtube.com/channel/UCwS3eTkbbyDknMzPs2NQfqg,163,8,28.0,71.0,5.798889574336828,8.51326341764343,17.026526835286862,23.318938926588526,24.367674275138803,16.90314620604565,4.0715607649599015
방구석책빵 : 쥬니어,https://www.youtube.com/channel/UCd3ZSX2Dfap87HzMZteQXRw,346,8,38.0,61.0,,,,,,,
이영의 역사서재,https://www.youtube.com/channel/UCRKhmX4vC5vF_0OuEg0EHEg,20500,8,15.0,84.0,1.1851851851851853,7.3086419753086425,22.71604938271605,19.012345679012345,26.271604938271608,16.098765432098766,7.4074074074074066
차이나온에어 China on air,https://www.youtube.com/channel/UChgjnXkcd95m2IhmatSB0Uw,532,8,46.0,53.0,3.9640591966173364,7.135306553911206,13.372093023255815,6.765327695560254,25.158562367864697,23.044397463002117,20.56025369978859
공부교정,https://www.youtube.com/channel/UCm_p8jCW39VUyJHFHabsKPg,1120,8,30.0,69.0,15.106382978723406,28.45744680851064,23.085106382978722,11.914893617021278,17.978723404255316,2.8723404255319145,0.5851063829787234
​어린이 환경공연 전문 환경예술 콘텐츠79,https://www.youtube.com/channel/UCu5cs01nWDA0_EsXANTBYBQ,46,8,29.0,70.0,,,,,,,
[서미소랑] Misorang Seo,https://www.youtube.com/channel/UCqYdgpWogeKPXCJAC7h0Mmw,16000,8,39.0,60.0,,,,,,,
해피휴먼xyz,https://www.youtube.com/channel/UCISlybuXON1gCo1XFlsnG_g,50,8,49.0,50.0,,,,,,,
과학에서 신앙으로,https://www.youtube.com/channel/UCRq8B2J4aUIj5wYxl5scNew,307,8,28.0,71.0,,,,,,,
인스피레이션 :: 영감 + 통찰,https://www.youtube.com/channel/UC7hneu7-fCVMs9ChlE1bRbg,904,8,28.0,71.0,,,,,,,
경상디지털교육자연합(G-DEAL),https://www.youtube.com/channel/UCLNRR8b-K0IiaD4tHBv9yvQ,1080,8,22.0,77.0,,,,,,,
Korean Workbook,https://www.youtube.com/channel/UC5lsYeTxlKvnqUbOSje9Uxg,4050,8,43.0,56.0,4.605585497305242,12.248897599216074,26.555609995100443,21.55805977462029,22.439980401763844,10.142087212150907,2.4497795198432146
동서울실버대학,https://www.youtube.com/channel/UCpPg6Ot2qO785nJZvMdLCIw,171,8,52.0,47.0,,,,,,,
가르쳐주지 않는 역사,https://www.youtube.com/channel/UC5CNQ3zdkQ6ABEghO0CErMQ,288,8,30.0,69.0,,,,,,,
수리학당_매쓰크라테스,https://www.youtube.com/channel/UCYJ-P9l33rQ01vbkRPIMJLA,412,8,42.0,57.0,,,,,,,
[killmisuk]호석쌤,https://www.youtube.com/channel/UClOkKBOExaOhgul1IYqPZVg,422,8,29.0,70.0,,,,,,,
날로먹는 영어,https://www.youtube.com/channel/UClk5RL8UbzTKHfSYln7d2TQ,12500,8,39.0,60.0,0.2886002886002887,2.3088023088023086,23.039923039923043,15.103415103415104,15.873015873015875,23.66522366522367,19.721019721019722
우주 라운지,https://www.youtube.com/channel/UCJMkEI_rH72KqF6aH5srQYA,96,8,25.0,74.0,,,,,,,
0.9% I.M,https://www.youtube.com/channel/UC2-xh3Uo_3p3BZSxLgla2TA,34,8,48.0,51.0,0.8946322067594433,5.715705765407554,9.89065606361829,18.389662027833,35.08946322067594,22.017892644135188,8.001988071570576
